1793	攻击事件	2	10	使用器械	[180.1980198019802 277.4059405940594 250.990099009901 303.64356435643566]
1793	攻击事件	35	42	承受者	-1
1793	攻击事件	35	42	承受者	-1
1793	攻击事件	35	42	承受者	-1
1794	机动事件	0	9	时间	-1
1794	机动事件	13	32	发起者	[14.356435643564357 57.31683168316832 621.2871287128713 440.980198019802]
1794	机动事件	70	76	地点	-1
1796	攻击事件	39	44	发起者	[23.752475247524753 215.86138613861385 1260.3861386138615 522.7920792079208]
1796	攻击事件	4	9	发起者	[23.752475247524753 215.86138613861385 1260.3861386138615 522.7920792079208]
1796	攻击事件	51	53	使用器械	[23.752475247524753 215.86138613861385 1260.3861386138615 522.7920792079208]
1796	攻击事件	58	60	承受者	-1
1798	攻击事件	0	7	发起者	[1.345291479820628 88.0 578.9237668161435 338.2242152466368]
1798	攻击事件	130	134	承受者	-1
1802	攻击事件	0	10	发起者	[4.621621621621621 5.16216216216219 3461.3783783783783 1851.1081081081084]
1802	攻击事件	146	150	承受者	-1
1803	部署事件	9	34	发起者	[51.28205128205128 264.1794871794872 808.9743589743589 434.6923076923077]
1804	攻击事件	14	24	时间	-1
1804	攻击事件	38	66	发起者	[124.35897435897435 120.2051282051282 794.8717948717948 311.87179487179486]
1804	攻击事件	77	96	使用器械	-1
1807	机动事件	0	10	时间	-1
1807	机动事件	0	10	时间	-1
1807	机动事件	0	10	时间	-1
1807	机动事件	13	20	发起者	[78.24074074074073 89.74074074074073 513.8888888888888 137.88888888888889]
1807	机动事件	13	20	发起者	[78.24074074074073 89.74074074074073 513.8888888888888 137.88888888888889]
1807	机动事件	13	20	发起者	[78.24074074074073 89.74074074074073 513.8888888888888 137.88888888888889]
1807	机动事件	22	28	地点	-1
1807	机动事件	22	28	地点	-1
1807	机动事件	22	28	地点	-1
1808	攻击事件	2	11	发起者	[14.441860465116278 128.88372093023256 1466.7674418604652 656.7906976744187]
1813	攻击事件	0	9	时间	-1
1813	攻击事件	17	24	承受者	-1
1813	攻击事件	27	33	地点	-1
1813	攻击事件	34	37	承受者	-1
1813	攻击事件	44	54	发起者	[190.0990099009901 181.88118811881188 619.3069306930693 236.33663366336634]
1814	部署事件	132	147	承受者	[120.51162790697674 265.4186046511628 642.6046511627907 395.06976744186045]
1814	部署事件	25	54	发起者	[120.51162790697674 265.4186046511628 642.6046511627907 395.06976744186045]
1815	攻击事件	33	41	发起者	[165.02242152466368 2.0358744394618835 474 434]
1820	部署事件	11	13	地点	-1
1820	部署事件	11	13	地点	-1
1820	部署事件	11	13	地点	-1
1820	部署事件	18	25	发起者	[0.5102040816326531 19.673469387755105 659 328]
1820	部署事件	18	25	发起者	[0.5102040816326531 19.673469387755105 659 328]
1820	部署事件	18	25	发起者	[0.5102040816326531 19.673469387755105 659 328]
1824	部署事件	38	46	地点	-1
1824	部署事件	4	34	发起者	[83.97435897435898 253.38461538461536 829 414]
1825	保障事件	2	6	发起者	-1
1825	保障事件	43	47	承受者	-1
1825	攻击事件	16	22	承受者	-1
1825	攻击事件	2	6	发起者	-1
1825	攻击事件	2	6	发起者	-1
1825	攻击事件	36	40	承受者	-1
1826	防守事件	15	19	地点	-1
1826	防守事件	29	38	承受者	[6.666666666666667 212.33333333333337 1067.5 361.5]
1826	防守事件	7	14	发起者	[6.666666666666667 212.33333333333337 1067.5 361.5]
1828	侦查事件	0	5	发起者	[0.0 93.96296296296296 560.1851851851851 299.5185185185185]
1828	侦查事件	46	50	承受者	-1
1830	保障事件	13	15	发起者	[19.348837209302324 73.55813953488372 743.1860465116279 438.093023255814]
1830	保障事件	13	15	发起者	[19.348837209302324 73.55813953488372 743.1860465116279 438.093023255814]
1830	保障事件	13	15	发起者	[19.348837209302324 73.55813953488372 743.1860465116279 438.093023255814]
1830	保障事件	20	21	承受者	-1
1830	保障事件	20	21	承受者	-1
1830	保障事件	20	21	承受者	-1
1832	侦查事件	10	31	地点	-1
1832	侦查事件	10	31	地点	-1
1832	侦查事件	10	31	地点	-1
1832	侦查事件	42	54	承受者	-1
1832	侦查事件	42	54	承受者	-1
1832	侦查事件	42	54	承受者	-1
1832	侦查事件	7	9	发起者	[10.31390134529148 152.9237668161435 419.7309417040359 315.25560538116594]
1832	侦查事件	7	9	发起者	[10.31390134529148 152.9237668161435 419.7309417040359 315.25560538116594]
1832	侦查事件	7	9	发起者	[10.31390134529148 152.9237668161435 419.7309417040359 315.25560538116594]
1832	攻击事件	10	31	地点	-1
1832	攻击事件	10	31	地点	-1
1832	攻击事件	10	31	地点	-1
1832	攻击事件	10	31	地点	-1
1832	攻击事件	10	31	地点	-1
1832	攻击事件	10	31	地点	-1
1832	攻击事件	42	50	承受者	-1
1832	攻击事件	42	50	承受者	-1
1832	攻击事件	42	50	承受者	-1
1832	攻击事件	42	54	承受者	-1
1832	攻击事件	42	54	承受者	-1
1832	攻击事件	42	54	承受者	-1
1832	攻击事件	7	9	发起者	[10.31390134529148 152.9237668161435 419.7309417040359 315.25560538116594]
1832	攻击事件	7	9	发起者	[10.31390134529148 152.9237668161435 419.7309417040359 315.25560538116594]
1832	攻击事件	7	9	发起者	[10.31390134529148 152.9237668161435 419.7309417040359 315.25560538116594]
1832	攻击事件	7	9	发起者	[10.31390134529148 152.9237668161435 419.7309417040359 315.25560538116594]
1832	攻击事件	7	9	发起者	[10.31390134529148 152.9237668161435 419.7309417040359 315.25560538116594]
1832	攻击事件	7	9	发起者	[10.31390134529148 152.9237668161435 419.7309417040359 315.25560538116594]
1834	攻击事件	17	22	发起者	[57.87037037037037 81.57407407407406 587.5 363.5185185185185]
1834	攻击事件	17	22	发起者	[57.87037037037037 81.57407407407406 587.5 363.5185185185185]
1834	攻击事件	17	22	发起者	[57.87037037037037 81.57407407407406 587.5 363.5185185185185]
1834	攻击事件	2	7	时间	-1
1834	攻击事件	2	7	时间	-1
1834	攻击事件	2	7	时间	-1
1834	攻击事件	36	42	承受者	-1
1834	攻击事件	36	42	承受者	-1
1834	攻击事件	36	42	承受者	-1
1836	攻击事件	0	9	发起者	[1.948051948051948 2.116883116883116 415 305]
1836	攻击事件	0	9	发起者	[1.948051948051948 2.116883116883116 415 305]
1836	攻击事件	0	9	发起者	[1.948051948051948 2.116883116883116 415 305]
1836	攻击事件	17	18	承受者	-1
1836	攻击事件	17	18	承受者	-1
1836	攻击事件	17	18	承受者	-1
1837	攻击事件	0	11	发起者	[60.30534351145038 85.5267175572519 868.7022900763359 371.0229007633588]
1837	攻击事件	0	11	发起者	[60.30534351145038 85.5267175572519 868.7022900763359 371.0229007633588]
1837	攻击事件	0	11	发起者	[60.30534351145038 85.5267175572519 868.7022900763359 371.0229007633588]
1837	攻击事件	16	20	承受者	-1
1837	攻击事件	16	20	承受者	-1
1837	攻击事件	16	20	承受者	-1
1839	机动事件	26	28	地点	-1
1839	机动事件	26	28	地点	-1
1839	机动事件	26	28	地点	-1
1839	机动事件	4	16	发起者	[13.425925925925926 144.94444444444443 501.8518518518518 277.35185185185185]
1839	机动事件	4	16	发起者	[13.425925925925926 144.94444444444443 501.8518518518518 277.35185185185185]
1839	机动事件	4	16	发起者	[13.425925925925926 144.94444444444443 501.8518518518518 277.35185185185185]
1839	机动事件	53	63	时间	-1
1839	机动事件	53	63	时间	-1
1839	机动事件	53	63	时间	-1
1839	机动事件	67	74	发起者	[13.425925925925926 144.94444444444443 501.8518518518518 277.35185185185185]
1839	机动事件	67	74	发起者	[13.425925925925926 144.94444444444443 501.8518518518518 277.35185185185185]
1839	机动事件	67	74	发起者	[13.425925925925926 144.94444444444443 501.8518518518518 277.35185185185185]
1839	机动事件	79	88	地点	-1
1839	机动事件	79	88	地点	-1
1839	机动事件	79	88	地点	-1
1839	机动事件	90	92	地点	-1
1839	机动事件	90	92	地点	-1
1839	机动事件	90	92	地点	-1
1842	机动事件	10	21	发起者	[120.31872509960158 67.84063745019918 430.67729083665336 198.51792828685257]
1842	机动事件	23	31	地点	-1
1845	攻击事件	0	10	时间	-1
1845	攻击事件	11	21	发起者	[561.918918918919 56.18918918918919 1443.0 1118.3513513513515]
1845	攻击事件	37	41	承受者	[561.918918918919 56.18918918918919 1443.0 1118.3513513513515]
1846	攻击事件	33	49	发起者	[60.01550387596899 206.5736434108527 559.2403100775193 322.07751937984494]
1846	攻击事件	56	71	承受者	-1
1847	机动事件	22	30	发起者	[20.0 61.83333333333334 1078.3333333333335 407.66666666666674]
1847	机动事件	4	17	发起者	[20.0 61.83333333333334 1078.3333333333335 407.66666666666674]
1853	机动事件	12	16	发起者	[77.8894472361809 78.03517587939699 617.5879396984925 381.5527638190955]
1853	机动事件	12	16	发起者	[77.8894472361809 78.03517587939699 617.5879396984925 381.5527638190955]
1853	机动事件	18	21	地点	-1
1853	机动事件	23	29	地点	-1
1853	机动事件	23	29	地点	-1
1855	机动事件	0	9	时间	-1
1855	机动事件	10	14	地点	-1
1855	机动事件	38	49	发起者	[187.39495798319328 157.72268907563026 925.2100840336135 451.0]
1855	机动事件	54	65	发起者	-1
1856	保障事件	0	9	时间	-1
1856	保障事件	13	30	发起者	[143.98148148148147 128.74074074074073 528.2407407407408 376.4259259259259]
1856	保障事件	79	89	发起者	[143.98148148148147 128.74074074074073 528.2407407407408 376.4259259259259]
1857	攻击事件	31	45	承受者	-1
1857	攻击事件	4	12	发起者	[39.08527131782946 32.434108527131784 998.0 527.782945736434]
1857	攻击事件	46	52	承受者	-1
1858	攻击事件	0	11	时间	-1
1858	攻击事件	18	22	发起者	[9.585365853658535 78.82926829268291 782.7560975609756 391.0243902439024]
1858	攻击事件	25	34	承受者	-1
1860	机动事件	0	8	时间	-1
1860	机动事件	0	8	时间	-1
1860	机动事件	57	63	发起者	[22.277227722772277 91.63366336633663 639 292]
1860	机动事件	64	70	地点	-1
1860	机动事件	64	70	地点	-1
1860	机动事件	75	78	地点	-1
1860	机动事件	75	78	地点	-1
1860	机动事件	84	99	地点	-1
1860	机动事件	9	18	发起者	[22.277227722772277 91.63366336633663 639 292]
1860	机动事件	9	18	发起者	[22.277227722772277 91.63366336633663 639 292]
1861	攻击事件	21	22	承受者	-1
1863	侦查事件	2	18	发起者	-1
1863	侦查事件	2	18	发起者	-1
1863	侦查事件	33	44	承受者	-1
1863	侦查事件	71	78	承受者	-1
1864	部署事件	15	22	地点	-1
1864	部署事件	8	13	发起者	[49.00990099009901 65.54455445544555 555.4455445544554 259.1089108910891]
1866	攻击事件	13	20	发起者	[81.18811881188118 77.36633663366337 614.8514851485148 312.019801980198]
1866	攻击事件	21	26	地点	-1
1866	攻击事件	29	31	发起者	[81.18811881188118 77.36633663366337 614.8514851485148 312.019801980198]
1866	攻击事件	32	40	承受者	-1
1866	攻击事件	45	49	使用器械	-1
1869	部署事件	0	10	时间	-1
1869	部署事件	13	21	发起者	[23.999999999999996 73.17647058823529 941.6470588235294 527.5882352941176]
1869	部署事件	22	34	地点	-1
1873	部署事件	0	9	发起者	[137.42105263157893 61.84210526315789 593.2105263157895 397.1052631578947]
1873	部署事件	11	21	发起者	-1
1873	部署事件	22	35	发起者	-1
1873	部署事件	36	50	发起者	-1
1873	部署事件	56	58	地点	-1
1875	部署事件	13	20	发起者	[108.31746031746032 235.85714285714283 977.3650793650794 511.2539682539682]
1875	部署事件	23	26	地点	-1
1877	机动事件	100	110	发起者	[32.5 121.83333333333334 1076.6666666666667 483.5]
1877	机动事件	114	116	地点	-1
1877	机动事件	41	59	发起者	-1
1877	机动事件	60	70	发起者	-1
1877	机动事件	77	81	地点	-1
1877	机动事件	83	93	时间	-1
1881	机动事件	12	25	发起者	[37.62376237623762 41.46534653465346 619.3069306930693 338.990099009901]
1881	机动事件	28	33	地点	-1
1884	机动事件	0	10	时间	-1
1884	机动事件	13	19	地点	-1
1884	机动事件	22	34	发起者	[24.074074074074073 113.35185185185185 561.574074074074 293.9074074074074]
1886	部署事件	109	126	发起者	[107.92537313432835 273.47761194029846 1770.6119402985073 921.2388059701491]
1886	部署事件	109	126	发起者	[107.92537313432835 273.47761194029846 1770.6119402985073 921.2388059701491]
1886	部署事件	128	139	发起者	-1
1886	部署事件	128	139	发起者	-1
1886	部署事件	194	199	发起者	[107.92537313432835 273.47761194029846 1770.6119402985073 921.2388059701491]
1888	侦查事件	13	28	发起者	[40.0 132.07407407407408 939.2592592592592 434.29629629629625]
1888	侦查事件	60	65	地点	-1
1889	攻击事件	0	5	发起者	[13.333333333333343 378.3333333333333 343.33333333333337 626.3333333333334]
1889	攻击事件	123	127	承受者	-1
1894	防守事件	0	10	时间	-1
1894	防守事件	15	23	承受者	[337.1627906976744 59.240310077519375 441.0387596899225 299.5503875968992]
1894	防守事件	24	34	地点	-1
1894	防守事件	80	91	发起者	-1
1896	攻击事件	0	16	发起者	[140.3846153846154 25.038461538461547 1072.1153846153845 664.4615384615385]
1896	攻击事件	60	69	承受者	-1
1897	侦查事件	10	12	发起者	-1
1897	侦查事件	10	12	发起者	-1
1897	侦查事件	111	112	承受者	-1
1897	侦查事件	113	114	承受者	-1
1897	侦查事件	12	26	发起者	[132.05128205128204 71.46153846153845 819.8717948717948 465.6923076923076]
1897	侦查事件	12	26	发起者	[132.05128205128204 71.46153846153845 819.8717948717948 465.6923076923076]
1897	侦查事件	12	26	发起者	[132.05128205128204 71.46153846153845 819.8717948717948 465.6923076923076]
1897	侦查事件	124	144	承受者	-1
1897	侦查事件	151	158	承受者	-1
1897	侦查事件	62	79	使用器械	-1
1897	侦查事件	62	79	发起者	-1
1897	侦查事件	62	79	发起者	-1
1900	侦查事件	0	12	发起者	[317.94871794871796 91.35897435897436 605.7692307692307 404.1794871794872]
1900	侦查事件	32	42	承受者	-1
1900	攻击事件	0	12	发起者	[317.94871794871796 91.35897435897436 605.7692307692307 404.1794871794872]
1900	攻击事件	32	34	地点	-1
1901	侦查事件	0	10	发起者	[27.22772277227723 34.4950495049505 630.1980198019802 350.83168316831683]
1901	侦查事件	0	10	发起者	[27.22772277227723 34.4950495049505 630.1980198019802 350.83168316831683]
1901	侦查事件	129	136	承受者	-1
1901	侦查事件	48	63	发起者	-1
1901	侦查事件	69	70	承受者	-1
1901	侦查事件	71	72	承受者	-1
1903	侦查事件	0	14	发起者	[1.8927444794952681 45.09779179810726 404.41640378548897 262.4479495268139]
1903	侦查事件	0	14	发起者	[1.8927444794952681 45.09779179810726 404.41640378548897 262.4479495268139]
1903	侦查事件	29	37	使用器械	-1
1904	侦查事件	12	33	发起者	[32.77310924369748 143.82352941176472 531.5126050420168 268.61344537815125]
1904	侦查事件	63	81	承受者	-1
1909	部署事件	11	18	地点	-1
1909	部署事件	2	7	时间	-1
1909	部署事件	20	34	发起者	[49.00990099009901 57.287128712871294 597.0297029702971 313.7227722772277]
1911	攻击事件	0	10	时间	-1
1911	攻击事件	0	10	时间	-1
1911	攻击事件	100	108	承受者	-1
1911	攻击事件	100	108	承受者	-1
1911	攻击事件	71	75	发起者	[24.25531914893617 71.63829787234042 529.3617021276596 257.17021276595744]
1911	攻击事件	71	75	发起者	[24.25531914893617 71.63829787234042 529.3617021276596 257.17021276595744]
1911	攻击事件	96	99	地点	-1
1911	攻击事件	96	99	地点	-1
1913	攻击事件	0	13	时间	-1
1913	攻击事件	0	13	时间	-1
1913	攻击事件	18	25	发起者	[83.16831683168317 73.9009900990099 614.8514851485148 312.019801980198]
1913	攻击事件	18	25	发起者	[83.16831683168317 73.9009900990099 614.8514851485148 312.019801980198]
1913	攻击事件	34	41	地点	-1
1913	攻击事件	42	49	承受者	-1
1913	攻击事件	52	56	承受者	-1
1915	侦查事件	0	9	发起者	[36.75675675675676 54.45945945945945 670.8108108108108 389.5945945945946]
1915	侦查事件	46	52	地点	-1
1915	保障事件	0	9	发起者	[36.75675675675676 54.45945945945945 670.8108108108108 389.5945945945946]
1915	保障事件	13	43	承受者	-1
1916	攻击事件	13	21	发起者	[21.93877551020408 60.591836734693885 638.265306122449 396.81632653061223]
1916	攻击事件	58	66	发起者	[21.93877551020408 60.591836734693885 638.265306122449 396.81632653061223]
1916	攻击事件	83	89	承受者	-1
1917	部署事件	22	33	地点	-1
1917	部署事件	5	16	发起者	[352.7014925373134 207.8059701492537 1601.955223880597 900.3432835820895]
1918	部署事件	0	7	发起者	[8.540925266903914 0.21708185053380902 451.9572953736655 237.22775800711742]
1918	部署事件	0	7	发起者	[8.540925266903914 0.21708185053380902 451.9572953736655 237.22775800711742]
1918	部署事件	61	66	发起者	[8.540925266903914 0.21708185053380902 451.9572953736655 237.22775800711742]
1918	部署事件	61	66	发起者	[8.540925266903914 0.21708185053380902 451.9572953736655 237.22775800711742]
1919	部署事件	18	29	发起者	[17.821782178217823 101.70297029702971 611.8811881188119 291.8019801980198]
1919	部署事件	45	55	地点	-1
1920	保障事件	0	7	发起者	-1
1920	保障事件	31	35	承受者	-1
1921	侦查事件	100	110	使用器械	-1
1921	侦查事件	100	110	使用器械	-1
1921	侦查事件	117	136	承受者	-1
1921	侦查事件	117	136	承受者	-1
1921	侦查事件	84	96	发起者	[20.297029702970296 36.37623762376238 622.2772277227723 363.1089108910891]
1921	侦查事件	84	96	发起者	[20.297029702970296 36.37623762376238 622.2772277227723 363.1089108910891]
1922	攻击事件	26	30	发起者	-1
1922	攻击事件	26	30	发起者	-1
1922	攻击事件	53	57	承受者	-1
1922	攻击事件	62	68	承受者	-1
1924	部署事件	0	10	发起者	[36.8698224852071 187.62721893491124 712.6094674556214 424.905325443787]
1924	部署事件	11	20	时间	-1
1924	部署事件	27	55	地点	-1
1926	攻击事件	11	15	发起者	[15.246636771300448 158.5829596412556 578.4753363228699 331.67713004484307]
1926	攻击事件	19	28	地点	-1
1926	攻击事件	29	43	承受者	-1
1930	攻击事件	32	40	发起者	[2.125 123.09375 999.0 447.3125]
1930	攻击事件	9	27	地点	-1
1937	部署事件	0	14	发起者	[294.8992248062015 42.9767441860465 807.3023255813953 614.2945736434108]
1937	部署事件	15	24	时间	-1
1937	部署事件	26	33	地点	-1
1937	部署事件	34	36	地点	-1
1937	部署事件	37	40	地点	-1
1937	部署事件	41	45	地点	-1
1937	部署事件	46	50	地点	-1
1939	攻击事件	1	11	发起者	[1.9438202247191008 4.4943820224719095 283 152]
1939	攻击事件	26	32	承受者	-1
1944	侦查事件	0	5	发起者	[2.4825870646766166 119.02985074626864 640 333]
1944	侦查事件	12	19	地点	-1
1946	攻击事件	0	35	发起者	[154.95049504950495 18.712871287128714 422.2772277227723 162.27722772277227]
1946	攻击事件	56	70	承受者	-1
1949	攻击事件	0	5	发起者	[58.91089108910891 51.61386138613861 618.8118811881188 284.78217821782175]
1949	攻击事件	112	122	承受者	-1
1950	防守事件	0	20	发起者	[67.18146718146718 65.41698841698842 454.82625482625485 242.2509652509653]
1950	防守事件	28	33	承受者	-1
1951	部署事件	0	13	发起者	[51.48514851485149 74.4950495049505 591.5841584158416 304.1980198019802]
1951	部署事件	15	17	地点	-1
1951	部署事件	18	24	发起者	[51.48514851485149 74.4950495049505 591.5841584158416 304.1980198019802]
1952	侦查事件	0	8	发起者	[23.762376237623762 78.21782178217822 609.9009900990098 183.16831683168317]
1952	侦查事件	0	8	发起者	[23.762376237623762 78.21782178217822 609.9009900990098 183.16831683168317]
1952	侦查事件	27	29	承受者	-1
1952	侦查事件	27	29	承受者	-1
1954	机动事件	0	10	发起者	[13.279069767441861 157.95348837209303 1499 672]
1954	机动事件	12	14	地点	-1
1954	机动事件	21	28	发起者	-1
1954	机动事件	29	31	地点	-1
1954	机动事件	37	41	地点	-1
1954	机动事件	43	45	地点	-1
1955	攻击事件	0	7	发起者	[36.75675675675676 75.54054054054053 671.8918918918919 373.9189189189189]
1955	攻击事件	16	21	承受者	-1
1955	攻击事件	8	13	时间	-1
1956	攻击事件	11	21	时间	-1
1956	攻击事件	2	10	发起者	[269.1290322580645 20.580645161290324 353.8064516129032 389.1290322580645]
1956	攻击事件	30	37	地点	-1
1956	攻击事件	87	89	承受者	-1
1957	机动事件	11	20	发起者	[107.2420091324201 106.39269406392694 399.93607305936075 373.0593607305936]
1957	机动事件	21	25	地点	-1
1958	攻击事件	0	11	发起者	[63.70656370656371 126.41312741312743 447.4903474903475 220.23552123552125]
1958	攻击事件	64	75	承受者	-1
1959	部署事件	0	5	发起者	[49.54609929078015 44.68085106382979 410.8936170212766 280.49645390070924]
1959	部署事件	8	17	地点	-1
1960	攻击事件	13	20	发起者	[175.7847533632287 137.5067264573991 579 365]
1960	攻击事件	27	32	地点	-1
1960	攻击事件	33	37	承受者	-1
1962	侦查事件	26	34	承受者	-1
1962	侦查事件	3	12	发起者	[51.73745173745174 29.567567567567565 495.75289575289577 257.75289575289577]
1967	攻击事件	0	4	发起者	[1.8518518518518516 274.0740740740741 1195.3703703703702 669.4444444444443]
1967	攻击事件	78	80	承受者	-1
1967	攻击事件	81	90	发起者	[1.8518518518518516 274.0740740740741 1195.3703703703702 669.4444444444443]
1968	部署事件	101	104	地点	-1
1968	部署事件	17	23	时间	-1
1968	部署事件	56	65	发起者	[26.80851063829787 46.191489361702125 534.0425531914893 354.27659574468083]
1968	部署事件	93	99	发起者	[26.80851063829787 46.191489361702125 534.0425531914893 354.27659574468083]
1973	保障事件	0	4	发起者	[13.88888888888889 82.22222222222221 697.7777777777777 387.77777777777777]
1974	攻击事件	14	21	发起者	[129.14798206278027 39.74887892376681 478.47533632286996 205.66816143497758]
1974	攻击事件	24	31	发起者	[129.14798206278027 39.74887892376681 478.47533632286996 205.66816143497758]
1974	攻击事件	37	52	地点	-1
1974	攻击事件	55	65	承受者	-1
1975	部署事件	11	13	地点	-1
1975	部署事件	11	13	地点	-1
1975	部署事件	11	13	地点	-1
1975	部署事件	19	28	发起者	[35.8974358974359 157.5128205128205 780.1282051282051 283.15384615384613]
1975	部署事件	19	28	发起者	[35.8974358974359 157.5128205128205 780.1282051282051 283.15384615384613]
1975	部署事件	19	28	发起者	[35.8974358974359 157.5128205128205 780.1282051282051 283.15384615384613]
1979	攻击事件	0	10	时间	-1
1979	攻击事件	0	10	时间	-1
1979	攻击事件	0	10	时间	-1
1979	攻击事件	12	18	地点	-1
1979	攻击事件	12	18	地点	-1
1979	攻击事件	12	18	地点	-1
1979	攻击事件	23	35	发起者	[298.46938775510205 9.91836734693878 379.0816326530612 257.8775510204082]
1979	攻击事件	23	35	发起者	[298.46938775510205 9.91836734693878 379.0816326530612 257.8775510204082]
1979	攻击事件	23	35	发起者	[298.46938775510205 9.91836734693878 379.0816326530612 257.8775510204082]
1979	攻击事件	54	60	承受者	-1
1979	攻击事件	54	60	承受者	-1
1979	攻击事件	54	60	承受者	-1
1980	部署事件	2	21	发起者	[62.008733624454145 77.74235807860262 534.4978165938865 210.05676855895194]
1980	部署事件	27	29	地点	-1
1981	保障事件	0	5	发起者	[19.383259911894275 18.731277533039645 338.76651982378854 155.73568281938327]
1981	保障事件	10	23	承受者	-1
1982	攻击事件	147	151	发起者	[64.35643564356435 26.712871287128714 634.6534653465346 357.9009900990099]
1982	攻击事件	154	156	地点	-1
1987	部署事件	0	5	时间	-1
1987	部署事件	10	12	地点	-1
1987	部署事件	16	28	发起者	[57.92079207920792 177.93069306930693 552.9702970297029 286.34653465346537]
1989	部署事件	100	107	时间	-1
1989	部署事件	100	107	时间	-1
1989	部署事件	111	114	地点	-1
1989	部署事件	111	114	地点	-1
1989	部署事件	2	6	发起者	[91.66666666666667 125.16666666666669 896.6666666666667 446.83333333333337]
1989	部署事件	7	12	时间	-1
1989	部署事件	85	89	发起者	[91.66666666666667 125.16666666666669 896.6666666666667 446.83333333333337]
1990	保障事件	0	15	发起者	[50.0 61.7179487179487 781.4102564102564 276.46153846153845]
1990	保障事件	48	58	承受者	[50.0 61.7179487179487 781.4102564102564 276.46153846153845]
1993	机动事件	0	9	时间	-1
1993	机动事件	14	22	发起者	[182.87037037037035 68.9074074074074 426.38888888888886 331.4074074074074]
1993	机动事件	25	34	发起者	[182.87037037037035 68.9074074074074 426.38888888888886 331.4074074074074]
1993	机动事件	35	39	地点	-1
1997	攻击事件	34	38	承受者	-1
1997	攻击事件	44	52	发起者	-1
1997	攻击事件	44	52	发起者	-1
1997	攻击事件	61	71	承受者	-1
